The Magnificent Ambersons	1942	7.9	Tim Holt*Joseph Cotten*Dolores Costello*Anne Baxter
Clear and Present Danger	1994	6.9	Harrison Ford*Willem Dafoe*Anne Archer*Joaquim de Almeida
Låt den rätte komma in	2008	7.9	Kåre Hedebrant*Lina Leandersson*Per Ragnar*Henrik Dahl
Back to the Future Part III	1990	7.4	Michael J. Fox*Christopher Lloyd*Mary Steenburgen*Thomas F. Wilson
Morgan	2016	5.8	Kate Mara*Anya Taylor-Joy*Rose Leslie*Michael Yare
Dragonball Evolution	2009	2.6	Justin Chatwin*James Marsters*Yun-Fat Chow*Emmy Rossum
The Frighteners	1996	7.1	Michael J. Fox*Trini Alvarado*Peter Dobson*John Astin
Gok-seong	2016	7.4	Jun Kunimura*Jung-min Hwang*Do-won Kwak*Woo-hee Chun
Anaconda	1997	4.7	Jon Voight*Jennifer Lopez*Eric Stoltz*Ice Cube
Dreamland	2019	8.3	Margot Robbie*Travis Fimmel*Garrett Hedlund*Kerry Condon
Slither	2006	6.5	Nathan Fillion*Elizabeth Banks*Michael Rooker*Don Thompson
Thoroughbreds	2017	6.7	Olivia Cooke*Anya Taylor-Joy*Anton Yelchin*Paul Sparks
Menace II Society	1993	7.5	Tyrin Turner*Larenz Tate*June Kyoto Lu*Toshi Toda
Cellular	2004	6.5	Kim Basinger*Chris Evans*Jason Statham*William H. Macy
Final Destination 5	2011	5.9	Nicholas D'Agosto*Emma Bell*Arlen Escarpeta*Miles Fisher
The Hangover Part II	2011	6.5	Bradley Cooper*Zach Galifianakis*Ed Helms*Justin Bartha
Rock of Ages	2012	5.9	Julianne Hough*Diego Boneta*Tom Cruise*Alec Baldwin
Patch Adams	1998	6.8	Robin Williams*Daniel London*Monica Potter*Philip Seymour Hoffman
The Chaperone	2018	6.7	Haley Lu Richardson*Miranda Otto*Elizabeth McGovern*Blythe Danner
Dog Day Afternoon	1975	8.0	Al Pacino*John Cazale*Penelope Allen*Sully Boyar
The Three Burials of Melquiades Estrada	2005	7.4	Tommy Lee Jones*Barry Pepper*Dwight Yoakam*January Jones
Alice Through the Looking Glass	2016	6.2	Mia Wasikowska*Johnny Depp*Helena Bonham Carter*Anne Hathaway
Cruising	1980	6.4	Al Pacino*Paul Sorvino*Karen Allen*Richard Cox
The Outlaw Josey Wales	1976	7.9	Clint Eastwood*Sondra Locke*Chief Dan George*Bill McKinney
Buffy the Vampire Slayer	1992	5.6	Kristy Swanson*Donald Sutherland*Paul Reubens*Rutger Hauer
The Wicker Man	1973	7.6	Edward Woodward*Christopher Lee*Diane Cilento*Britt Ekland
Ironclad	2011	6.2	Paul Giamatti*Jason Flemyng*Brian Cox*James Purefoy
The Sting	1973	8.3	Paul Newman*Robert Redford*Robert Shaw*Charles Durning
Casino Royale	1967	5.2	David Niven*Peter Sellers*Ursula Andress*Orson Welles
In Harm's Way	1965	7.4	John Wayne*Kirk Douglas*Patricia Neal*Tom Tryon
The Fountain	2006	7.3	Hugh Jackman*Rachel Weisz*Sean Patrick Thomas*Ellen Burstyn
El abrazo de la serpiente	2015	7.9	Nilbio Torres*Jan Bijvoet*Antonio Bolivar*Brionne Davis
Mortdecai	2015	5.5	Johnny Depp*Gwyneth Paltrow*Ewan McGregor*Olivia Munn
Brooklyn's Finest	2009	6.7	Richard Gere*Don Cheadle*Ethan Hawke*Wesley Snipes
Cold Mountain	2003	7.2	Jude Law*Nicole Kidman*Renée Zellweger*Eileen Atkins
National Lampoon's Vacation	1983	7.4	Chevy Chase*Beverly D'Angelo*Imogene Coca*Randy Quaid
The Open House	2018	3.3	Dylan Minnette*Piercey Dalton*Patricia Bethune*Sharif Atkins
Wild at Heart	1990	7.2	Nicolas Cage*Laura Dern*Willem Dafoe*J.E. Freeman
Never Let Me Go	2010	7.1	Keira Knightley*Carey Mulligan*Andrew Garfield*Izzy Meikle-Small
Fantastic Mr. Fox	2009	7.9	George Clooney*Meryl Streep*Bill Murray*Jason Schwartzman
Elf	2003	6.9	Will Ferrell*James Caan*Bob Newhart*Zooey Deschanel
21	2008	6.8	Jim Sturgess*Kate Bosworth*Kevin Spacey*Aaron Yoo
AVP: Alien vs. Predator	2004	5.6	Sanaa Lathan*Lance Henriksen*Raoul Bova*Ewen Bremner
Why Him?	2016	6.2	Zoey Deutch*James Franco*Tangie Ambrose*Cedric the Entertainer
The Kite Runner	2007	7.6	Khalid Abdalla*Ahmad Khan Mahmoodzada*Atossa Leoni*Shaun Toub
Little Women	1994	7.3	Susan Sarandon*Winona Ryder*Kirsten Dunst*Claire Danes
Rocky Balboa	2006	7.2	Sylvester Stallone*Antonio Tarver*Milo Ventimiglia*Burt Young
Tulip Fever	2017	6.2	Alicia Vikander*Dane DeHaan*Jack O'Connell*Holliday Grainger
The Longest Yard	2005	6.4	Adam Sandler*Burt Reynolds*Chris Rock*Nelly
Demolition	2015	7.0	Jake Gyllenhaal*Naomi Watts*Chris Cooper*Judah Lewis
Blood Father	2016	6.4	Mel Gibson*Erin Moriarty*Diego Luna*Michael Parks
Friday the 13th: A New Beginning	1985	4.8	Melanie Kinnaman*John Shepherd*Anthony Barrile*Suzanne Bateman
The Russian Bride	2019	6.2	Corbin Bernsen*Oksana Orlan*Kristina Pimenova*Lisa Goodman
How to Lose a Guy in 10 Days	2003	6.4	Kate Hudson*Matthew McConaughey*Adam Goldberg*Kathryn Hahn
The Italian Job	1969	7.3	Michael Caine*Noël Coward*Benny Hill*Raf Vallone
The Brothers Grimm	2005	5.9	Matt Damon*Heath Ledger*Monica Bellucci*Petr Ratimec
Say Anything...	1989	7.4	John Cusack*Ione Skye*John Mahoney*Lili Taylor
The Descendants	2011	7.3	George Clooney*Shailene Woodley*Amara Miller*Nick Krause
Predator 2	1990	6.3	Danny Glover*Gary Busey*Kevin Peter Hall*Rubén Blades
Europa Report	2013	6.4	Sharlto Copley*Michael Nyqvist*Christian Camargo*Embeth Davidtz
Der Name der Rose	1986	7.8	Sean Connery*Christian Slater*Helmut Qualtinger*Elya Baskin
28 Weeks Later	2007	7.0	Jeremy Renner*Rose Byrne*Robert Carlyle*Harold Perrineau
We Die Young	2019	5.5	Jean-Claude Van Damme*David Castañeda*Elijah Rodriguez*Nicholas Sean Johnny
Diario de una ninfómana	2008	5.8	Belén Fabra*Leonardo Sbaraglia*Llum Barrera*Geraldine Chaplin
Safe House	2012	6.8	Denzel Washington*Ryan Reynolds*Robert Patrick*Vera Farmiga
The Wraith	1986	5.9	Charlie Sheen*Nick Cassavetes*Sherilyn Fenn*Randy Quaid
Priest	2011	5.7	Paul Bettany*Cam Gigandet*Maggie Q*Karl Urban
The Titan	2018	4.8	Sam Worthington*Taylor Schilling*Tom Wilkinson*Agyness Deyn
Disturbia	2007	6.9	Shia LaBeouf*David Morse*Carrie-Anne Moss*Sarah Roemer
Game Over, Man!	2018	5.4	Adam Devine*Anders Holm*Blake Anderson*Chloe Bridges
The Square	2017	7.2	Claes Bang*Elisabeth Moss*Dominic West*Terry Notary
A Walk in the Clouds	1995	6.7	Keanu Reeves*Aitana Sánchez-Gijón*Anthony Quinn*Giancarlo Giannini
Westworld	1973	7.0	Yul Brynner*Richard Benjamin*James Brolin*Norman Bartold
Dangerous Liaisons	1988	7.6	Glenn Close*John Malkovich*Michelle Pfeiffer*Swoosie Kurtz
The Adventures of Tintin	2011	7.3	Jamie Bell*Andy Serkis*Daniel Craig*Simon Pegg
Solaris	1971	8.1	Natalya Bondarchuk*Donatas Banionis*Jüri Järvet*Vladislav Dvorzhetskiy
A Perfect Getaway	2009	6.5	Milla Jovovich*Steve Zahn*Timothy Olyphant*Kiele Sanchez
The Adventures of Buckaroo Banzai Across the 8th Dimension	1984	6.4	Peter Weller*John Lithgow*Ellen Barkin*Jeff Goldblum
Bee Movie	2007	6.1	Jerry Seinfeld*Renée Zellweger*Matthew Broderick*Patrick Warburton
In the Electric Mist	2009	6.1	Tommy Lee Jones*John Goodman*Peter Sarsgaard*Mary Steenburgen
Villains	2019	7.4	Bill Skarsgård*Maika Monroe*Jeffrey Donovan*Kyra Sedgwick
Freaky Friday	2003	6.2	Jamie Lee Curtis*Lindsay Lohan*Mark Harmon*Harold Gould
Stand and Deliver	1988	7.3	Edward James Olmos*Estelle Harris*Mark Phelan*Virginia Paris
Fences	2016	7.2	Denzel Washington*Viola Davis*Stephen McKinley Henderson*Jovan Adepo
D2: The Mighty Ducks	1994	6.0	Emilio Estevez*Kathryn Erbe*Michael Tucker*Jan Rubes
Street Kings	2008	6.8	Keanu Reeves*Forest Whitaker*Hugh Laurie*Chris Evans
Monsters University	2013	7.3	Billy Crystal*John Goodman*Steve Buscemi*Helen Mirren
Into the Forest	2015	5.9	Ellen Page*Evan Rachel Wood*Max Minghella*Callum Keith Rennie
Heavenly Creatures	1994	7.4	Melanie Lynskey*Kate Winslet*Sarah Peirse*Diana Kent
Star Trek II: The Wrath of Khan	1982	7.7	William Shatner*Leonard Nimoy*DeForest Kelley*James Doohan
Entourage	2015	6.6	Adrian Grenier*Kevin Connolly*Jerry Ferrara*Kevin Dillon
Lazzaro felice	2018	7.7	Adriano Tardiolo*Agnese Graziani*Alba Rohrwacher*Luca Chikovani
Underworld: Blood Wars	2016	5.8	Kate Beckinsale*Theo James*Tobias Menzies*Lara Pulver
Wild Wild West	1999	4.9	Will Smith*Kevin Kline*Kenneth Branagh*Salma Hayek
How to Be Single	2016	6.1	Dakota Johnson*Rebel Wilson*Leslie Mann*Alison Brie
The Colony	2013	5.3	Kevin Zegers*Laurence Fishburne*Bill Paxton*Charlotte Sullivan
The Parent Trap	1961	7.1	Hayley Mills*Maureen O'Hara*Brian Keith*Charles Ruggles
Sleepless in Seattle	1993	6.8	Tom Hanks*Meg Ryan*Ross Malinger*Rita Wilson
I Spit on Your Grave 2	2013	5.7	Jemma Dallender*Joe Absolom*Yavor Baharov*George Zlatarev
The Princess Diaries 2: Royal Engagement	2004	5.8	Anne Hathaway*Callum Blue*Julie Andrews*Hector Elizondo
Batoru rowaiaru	2000	7.7	Tatsuya Fujiwara*Aki Maeda*Tarô Yamamoto*Takeshi Kitano
Lukas	2018	6.0	Jean-Claude Van Damme*Sami Bouajila*Sveva Alviti*Sam Louwyck
Under Siege	1992	6.5	Steven Seagal*Gary Busey*Tommy Lee Jones*Erika Eleniak
Tomorrow Never Dies	1997	6.5	Pierce Brosnan*Jonathan Pryce*Michelle Yeoh*Teri Hatcher
Anastasia	1997	7.1	Meg Ryan*John Cusack*Christopher Lloyd*Kelsey Grammer
50/50	2011	7.7	Joseph Gordon-Levitt*Seth Rogen*Anna Kendrick*Bryce Dallas Howard
Paper Towns	2015	6.3	Nat Wolff*Cara Delevingne*Austin Abrams*Justice Smith
Battlefield Earth	2000	2.5	John Travolta*Forest Whitaker*Barry Pepper*Kim Coates
October Sky	1999	7.8	Jake Gyllenhaal*Chris Cooper*Laura Dern*Chris Owen
Ashes and Embers	1982	6.5	John Anderson*Evelyn A. Blackwell*Norman Blalock*Kathy Flewellen
Ghostland	2018	6.4	Crystal Reed*Mylène Farmer*Anastasia Phillips*Emilia Jones
After Earth	2013	4.8	Jaden Smith*David Denman*Will Smith*Sophie Okonedo
The Holiday	2006	6.9	Kate Winslet*Cameron Diaz*Jude Law*Jack Black
The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger	1935	7.5	Freddie Bartholomew*Frank Lawton*Edna May Oliver*Elizabeth Allan
Clara	2018	6.8	Patrick J. Adams*Troian Bellisario*Will Bowes*Jennifer Dale
The Jackal	1997	6.4	Bruce Willis*Richard Gere*Sidney Poitier*Diane Venora
Stranger Than Paradise	1984	7.6	John Lurie*Eszter Balint*Richard Edson*Cecillia Stark
Thunderball	1965	7.0	Sean Connery*Claudine Auger*Adolfo Celi*Luciana Paluzzi
The Package	2018	5.5	Daniel Doheny*Geraldine Viswanathan*Sadie Calvano*Luke Spencer Roberts
The Crazies	2010	6.5	Radha Mitchell*Timothy Olyphant*Danielle Panabaker*Joe Anderson
Southland Tales	2006	5.5	Dwayne Johnson*Sarah Michelle Gellar*Seann William Scott*Carlos Amezcua
Center Stage	2000	6.7	Amanda Schull*Ethan Stiefel*Sascha Radetsky*Christine Dunham
Johnny English Reborn	2011	6.3	Rowan Atkinson*Rosamund Pike*Dominic West*Roger Barclay
Broken Flowers	2005	7.2	Bill Murray*Jessica Lange*Sharon Stone*Julie Delpy
Non-Stop	2014	7.0	Liam Neeson*Julianne Moore*Scoot McNairy*Michelle Dockery
Nattevagten	1994	7.3	Nikolaj Coster-Waldau*Sofie Gråbøl*Kim Bodnia*Lotte Andersen
Demolition Man	1993	6.6	Sylvester Stallone*Wesley Snipes*Sandra Bullock*Nigel Hawthorne
Cocoon	1985	6.7	Don Ameche*Wilford Brimley*Hume Cronyn*Brian Dennehy
The Birdcage	1996	7.0	Robin Williams*Nathan Lane*Gene Hackman*Dianne Wiest
The Vow	2012	6.8	Rachel McAdams*Channing Tatum*Sam Neill*Jessica Lange
Self/less	2015	6.5	Ryan Reynolds*Natalie Martinez*Matthew Goode*Ben Kingsley
Chasing Bullitt	2018	5.9	Jan Broberg*Andre Brooks*Dorian Cirillo-Murray*Crystal Miel Cossey
Aquamarine	2006	5.4	Emma Roberts*JoJo*Sara Paxton*Jake McDorman
The Last House on the Left	2009	6.6	Garret Dillahunt*Monica Potter*Tony Goldwyn*Michael Bowen
Romance on the High Seas	1948	7.0	Jack Carson*Janis Paige*Doris Day*Don DeFore
Paris, Texas	1984	8.1	Harry Dean Stanton*Nastassja Kinski*Dean Stockwell*Aurore Clément
Jaws: The Revenge	1987	2.9	Lorraine Gary*Lance Guest*Mario Van Peebles*Karen Young
The Basketball Diaries	1995	7.3	Leonardo DiCaprio*Lorraine Bracco*Marilyn Sokol*James Madio
Hard Ticket to Hawaii	1987	4.6	Ronn Moss*Dona Speir*Hope Marie Carlton*Harold Diamond
A Ghost Story	2017	6.8	Casey Affleck*Rooney Mara*McColm Cephas Jr.*Kenneisha Thompson
Tumbbad	2018	8.3	Sohum Shah*Jyoti Malshe*Anita Date*Ronjini Chakraborty
The Assassination of Jesse James by the Coward Robert Ford	2007	7.5	Brad Pitt*Casey Affleck*Sam Shepard*Mary-Louise Parker
Mudbound	2017	7.4	Garrett Hedlund*Jason Clarke*Carey Mulligan*Jonathan Banks
Jay and Silent Bob Strike Back	2001	6.9	Jason Mewes*Kevin Smith*Ben Affleck*Jeff Anderson
Popstar: Never Stop Never Stopping	2016	6.7	Andy Samberg*Jorma Taccone*Akiva Schaffer*Sarah Silverman
Roman J. Israel, Esq.	2017	6.4	Denzel Washington*Colin Farrell*Carmen Ejogo*Lynda Gravatt
Smokey and the Bandit	1977	6.9	Burt Reynolds*Sally Field*Jerry Reed*Mike Henry
Pan	2015	5.8	Levi Miller*Hugh Jackman*Garrett Hedlund*Rooney Mara
I Am Sam	2001	7.6	Sean Penn*Michelle Pfeiffer*Dakota Fanning*Dianne Wiest
Bridget Jones's Baby	2016	6.5	Renée Zellweger*Gemma Jones*Jim Broadbent*Sally Phillips
Red Sonja	1985	5.1	Arnold Schwarzenegger*Brigitte Nielsen*Sandahl Bergman*Paul L. Smith
Observe and Report	2009	5.8	Seth Rogen*Anna Faris*Ray Liotta*Michael Peña
The Blair Witch Project	1999	6.4	Heather Donahue*Michael C. Williams*Joshua Leonard*Bob Griffin
Julie & Julia	2009	7.0	Amy Adams*Meryl Streep*Chris Messina*Stanley Tucci
Death Race	2008	6.4	Jason Statham*Joan Allen*Tyrese Gibson*Ian McShane
The Color Purple	1985	7.8	Danny Glover*Whoopi Goldberg*Oprah Winfrey*Margaret Avery
Regression	2015	5.7	Ethan Hawke*David Thewlis*Emma Watson*Dale Dickey
The Company Men	2010	6.8	Ben Affleck*Chris Cooper*Tommy Lee Jones*Suzanne Rico
27 Dresses	2008	6.1	Katherine Heigl*James Marsden*Malin Akerman*Brian Kerwin
Battle of the Sexes	2017	6.7	Emma Stone*Steve Carell*Andrea Riseborough*Sarah Silverman
Macbeth	2015	6.6	Michael Fassbender*Marion Cotillard*Jack Madigan*Frank Madigan
Marrowbone	2017	6.6	George MacKay*Anya Taylor-Joy*Charlie Heaton*Mia Goth
Paths of Glory	1957	8.4	Kirk Douglas*Ralph Meeker*Adolphe Menjou*George Macready
The Week Of	2018	5.1	Adam Sandler*Chris Rock*Steve Buscemi*Rachel Dratch
Cheaper by the Dozen 2	2005	5.5	Steve Martin*Bonnie Hunt*Hilary Duff*Eugene Levy
Monster Party	2018	5.4	Sam Strike*Virginia Gardner*Brandon Micheal Hall*Kian Lawley
God's Own Country	2017	7.7	Josh O'Connor*Alec Secareanu*Gemma Jones*Ian Hart
The Grudge	2004	5.9	Sarah Michelle Gellar*Jason Behr*Clea DuVall*William Mapother
Blaze	2018	6.7	Ben Dickey*Alia Shawkat*Charlie Sexton*Josh Hamilton
The Thinning	2016	5.6	Logan Paul*Peyton List*Lia Marie Johnson*Calum Worthy
Bound by Honor	1993	8.0	Damian Chapa*Jesse Borrego*Benjamin Bratt*Enrique Castillo
Hard Candy	2005	7.1	Patrick Wilson*Ellen Page*Sandra Oh*Odessa Rae
The Man from Earth	2007	7.9	David Lee Smith*Tony Todd*John Billingsley*Ellen Crawford
TMNT	2007	6.3	Patrick Stewart*Mako*Chris Evans*Sarah Michelle Gellar
Winter's Tale	2014	6.2	Colin Farrell*Jessica Brown Findlay*Russell Crowe*Jennifer Connelly
A Star Is Born	1954	7.7	Judy Garland*James Mason*Jack Carson*Charles Bickford
Saga of Tanya the Evil Movie	2019	8.1	Tesshô Genda*Daiki Hamano*Takaya Hashi*Saori Hayami
Per un pugno di dollari	1964	8.0	Clint Eastwood*Gian Maria Volontè*Marianne Koch*Wolfgang Lukschy
Kavaludaari	2019	8.3	Suman Ranganath*Anant Nag*Sumanth*Manish Rishi
Leatherface	2017	5.0	Stephen Dorff*Lili Taylor*Sam Strike*Vanessa Grasse
Jack the Giant Slayer	2013	6.3	Nicholas Hoult*Stanley Tucci*Ewan McGregor*Bill Nighy
Lords of Dogtown	2005	7.1	Heath Ledger*Emile Hirsch*Victor Rasuk*Johnny Knoxville
Jacob's Ladder	1990	7.5	Tim Robbins*Elizabeth Peña*Danny Aiello*Matt Craven
Hidden in Plain Sight	2019	4.3	Victoria Barabas*Deborah Van Valkenburgh*Gino Anthony Pesi*Jessica Meraz
Nanny McPhee and the Big Bang	2010	6.1	Emma Thompson*Maggie Gyllenhaal*Ralph Fiennes*Oscar Steer
Congo	1995	5.1	Laura Linney*Tim Curry*Dylan Walsh*Ernie Hudson
Entebbe	2018	5.8	Batsheva Dance Company*Zina Zinchenko*Ben Schnetzer*Daniel Brühl
Black Snake Moan	2006	7.0	Christina Ricci*Samuel L. Jackson*Justin Timberlake*S. Epatha Merkerson
Network	1976	8.1	Faye Dunaway*William Holden*Peter Finch*Robert Duvall
Cowboys & Aliens	2011	6.0	Daniel Craig*Harrison Ford*Olivia Wilde*Abigail Spencer
Homeward Bound: The Incredible Journey	1993	6.9	Michael J. Fox*Sally Field*Don Alder*Ed Bernard
Bigger	2018	6.5	Julianne Hough*Kevin Durand*DJ Qualls*Tyler Hoechlin
The Campaign	2012	6.1	Will Ferrell*Zach Galifianakis*Jason Sudeikis*Dylan McDermott
The Rainmaker	1997	7.1	Matt Damon*Danny DeVito*Claire Danes*Jon Voight
Berlin, I Love You	2019	4.3	Keira Knightley*Helen Mirren*Luke Wilson*Jim Sturgess
All I See Is You	2016	5.4	Blake Lively*Jason Clarke*Ahna O'Reilly*Miquel Fernández
Superfly	2018	5.1	Trevor Jackson*Jason Mitchell*Lex Scott Davis*Michael Kenneth Williams
Per qualche dollaro in più	1965	8.3	Clint Eastwood*Lee Van Cleef*Gian Maria Volontè*Mario Brega
Need for Speed	2014	6.5	Aaron Paul*Dominic Cooper*Imogen Poots*Kid Cudi
Salinui chueok	2003	8.1	Kang-ho Song*Sang-kyung Kim*Roe-ha Kim*Jae-ho Song
Glory	1989	7.9	Matthew Broderick*Denzel Washington*Cary Elwes*Morgan Freeman
The Happiest Days of Your Life	1950	7.5	Alastair Sim*Margaret Rutherford*John Turnbull*Richard Wattis
Young Adult	2011	6.3	Charlize Theron*Patrick Wilson*Patton Oswalt*Elizabeth Reaser
Little Joe	2019	6.1	Jessie Mae Alonzo*Emily Beecham*Leanne Best*Phénix Brossard
The Grey	2011	6.8	Liam Neeson*Dermot Mulroney*Frank Grillo*Dallas Roberts
Mud	2012	7.4	Matthew McConaughey*Tye Sheridan*Jacob Lofland*Sam Shepard
The Falling	2014	5.4	Maxine Peake*Maisie Williams*Florence Pugh*Anna Burnett
Inside Llewyn Davis	2013	7.5	Oscar Isaac*Carey Mulligan*John Goodman*Garrett Hedlund
Whiskey Tango Foxtrot	2016	6.6	Tina Fey*Margot Robbie*Martin Freeman*Alfred Molina
HHhH	2017	6.4	Jason Clarke*Rosamund Pike*Jack O'Connell*Jack Reynor
Paul	2011	7.0	Simon Pegg*Nick Frost*Seth Rogen*Mia Stallard
The Purge: Election Year	2016	6.0	Frank Grillo*Elizabeth Mitchell*Mykelti Williamson*Joseph Julian Soria
Hollow Man	2000	5.7	Kevin Bacon*Elisabeth Shue*Josh Brolin*Kim Dickens
Only God Forgives	2013	5.7	Ryan Gosling*Kristin Scott Thomas*Vithaya Pansringarm*Gordon Brown
Magic Mike XXL	2015	5.6	Channing Tatum*Joe Manganiello*Matt Bomer*Adam Rodriguez
Return to Oz	1985	6.8	Fairuza Balk*Nicol Williamson*Jean Marsh*Piper Laurie
Tarzan the Ape Man	1932	7.2	Johnny Weissmuller*Neil Hamilton*C. Aubrey Smith*Maureen O'Sullivan
Habitación en Roma	2010	6.2	Elena Anaya*Natasha Yarovenko*Enrico Lo Verso*Najwa Nimri
2 Guns	2013	6.7	Denzel Washington*Mark Wahlberg*Paula Patton*Bill Paxton
Spawn	1997	5.2	Michael Jai White*John Leguizamo*Martin Sheen*Theresa Randle
Midnight Express	1978	7.6	Brad Davis*Irene Miracle*Bo Hopkins*Paolo Bonacelli
Quella età maliziosa	1975	5.3	Gloria Guida*Nino Castelnuovo*Anita Sanders*Mimmo Palmara
RV	2006	5.5	Robin Williams*Cheryl Hines*Kristin Chenoweth*JoJo
Kona fer í stríð	2018	7.6	Halldóra Geirharðsdóttir*Jóhann Sigurðarson*Juan Camillo Roman Estrada*Jörundur Ragnarsson
Eight Legged Freaks	2002	5.4	David Arquette*Kari Wuhrer*Scott Terra*Scarlett Johansson
Gringo	2018	6.1	Joel Edgerton*Charlize Theron*David Oyelowo*Thandie Newton
Veronica Mars	2014	6.8	Kristen Bell*Jason Dohring*Enrico Colantoni*Chris Lowell
22 July	2018	6.7	Anders Danielsen Lie*Jonas Strand Gravli*Jon Øigarden*Maria Bock
Sex, Lies, and Videotape	1989	7.2	James Spader*Andie MacDowell*Peter Gallagher*Laura San Giacomo
The Right Stuff	1983	7.9	Sam Shepard*Scott Glenn*Ed Harris*Dennis Quaid
Bedazzled	2000	6.0	Brendan Fraser*Elizabeth Hurley*Frances O'Connor*Miriam Shor
Teeth	2007	5.4	Jess Weixler*John Hensley*Josh Pais*Hale Appleman
Raising Arizona	1987	7.4	Nicolas Cage*Holly Hunter*Trey Wilson*John Goodman
The Fall	2006	7.9	Lee Pace*Catinca Untaru*Justine Waddell*Kim Uylenbroek
T-34	2018	6.3	Alexander Petrov*Irina Starshenbaum*Viktor Dobronravov*Vinzenz Kiefer
Porky's	1981	6.2	Dan Monahan*Mark Herrier*Wyatt Knight*Roger Wilson
Jersey	2019	9.1	Nani*Shraddha Srinath*Sathyaraj*Harish Kalyan
Finding Dory	2016	7.3	Ellen DeGeneres*Albert Brooks*Ed O'Neill*Kaitlin Olson
Life as We Know It	2010	6.6	Katherine Heigl*Josh Duhamel*Josh Lucas*Alexis Clagett
Beautiful Creatures	2013	6.2	Alice Englert*Viola Davis*Emma Thompson*Alden Ehrenreich
The Tale	2018	7.3	Elizabeth Debicki*Laura Dern*Common*Jason Ritter
Kon-Tiki	2012	7.2	Pål Sverre Hagen*Anders Baasmo Christiansen*Gustaf Skarsgård*Odd-Magnus Williamson
Transcendence	2014	6.3	Johnny Depp*Rebecca Hall*Morgan Freeman*Cillian Murphy
Marie Antoinette	2006	6.4	Kirsten Dunst*Jason Schwartzman*Rip Torn*Judy Davis
For Your Eyes Only	1981	6.8	Roger Moore*Carole Bouquet*Topol*Lynn-Holly Johnson
Gamer	2009	5.8	Gerard Butler*Michael C. Hall*Ludacris*Amber Valletta
High Plains Drifter	1973	7.6	Clint Eastwood*Verna Bloom*Marianna Hill*Mitchell Ryan
Mask	1985	7.2	Cher*Eric Stoltz*Sam Elliott*Estelle Getty
Julieta	2016	7.1	Emma Suárez*Adriana Ugarte*Daniel Grao*Inma Cuesta
Back Roads	2018	7.1	Juliette Lewis*Jennifer Morrison*Nicola Peltz*Robert Patrick
The Covenant	2006	5.3	Steven Strait*Sebastian Stan*Toby Hemingway*Taylor Kitsch
The Prince of Egypt	1998	7.1	Val Kilmer*Ralph Fiennes*Michelle Pfeiffer*Sandra Bullock
Rent	2005	7.0	Taye Diggs*Wilson Jermaine Heredia*Rosario Dawson*Anthony Rapp
The Promise	2016	6.1	Oscar Isaac*Charlotte Le Bon*Christian Bale*Daniel Giménez Cacho
The Stanford Prison Experiment	2015	6.9	Ezra Miller*Tye Sheridan*Billy Crudup*Olivia Thirlby
Wall Street	1987	7.4	Charlie Sheen*Michael Douglas*Tamara Tunie*Franklin Cover
Snow White and the Seven Dwarfs	1937	7.6	Adriana Caselotti*Harry Stockwell*Lucille La Verne*Roy Atwell
Better Watch Out	2016	6.5	Olivia DeJonge*Levi Miller*Ed Oxenbould*Aleks Mikic
Get Low	2009	7.1	Robert Duvall*Bill Murray*Sissy Spacek*Lucas Black
The Dressmaker	2015	7.1	Kate Winslet*Judy Davis*Liam Hemsworth*Hugo Weaving
Hot Summer Nights	2017	6.4	Timothée Chalamet*Maika Monroe*Alex Roe*Emory Cohen
Mighty Morphin Power Rangers: The Movie	1995	5.2	Karan Ashley*Johnny Yong Bosch*Steve Cardenas*Jason David Frank
Killer in Law	2018	6.0	Kelly Sullivan*Nana Visitor*Brett Zimmerman*Violet Hicks
Ghost Stories	2017	6.4	Andy Nyman*Martin Freeman*Paul Whitehouse*Alex Lawther
Never Back Down	2008	6.6	Sean Faris*Djimon Hounsou*Amber Heard*Cam Gigandet
Everything, Everything	2017	6.4	Amandla Stenberg*Nick Robinson*Anika Noni Rose*Ana de la Reguera
Secondhand Lions	2003	7.6	Haley Joel Osment*Michael Caine*Robert Duvall*Kyra Sedgwick
Copycat	1995	6.6	Sigourney Weaver*Holly Hunter*Dermot Mulroney*William McNamara
Grease 2	1982	4.3	Michelle Pfeiffer*Maxwell Caulfield*Lorna Luft*Maureen Teefy
Something's Gotta Give	2003	6.7	Jack Nicholson*Diane Keaton*Keanu Reeves*Amanda Peet
The Hunchback of Notre Dame	1996	6.9	Demi Moore*Jason Alexander*Mary Kay Bergman*Corey Burton
